word,translation,reference,has_letter_outside_alphabet,has_letter_from_emakhuwa,vowel_seq,consonat_seq,label,tag,match_,match_in_portuguese_not_stopword_,distance_match_emakhuwa_,distance_soundex_match_emakhuwa_,distance_soundex_translation_emakhuwa_,start_with_f,start_with_ch,consonat_vowels,vowel_consonat
mapuuru,proses,,,,,,0,negative,proses,1,1,0.666666667,0.666666667,0,0,0,0
marapo,marros,,,,,,0,negative,morros,1,0.666666667,0.333333333,0.333333333,0,0,0,0
marapala,marrapa,,,,,,0,negative,marrava,1,0.375,0.5,0.25,0,0,0,0
maraaru,marro,,,,,,0,negative,marro,1,0.428571429,0,0,0,0,0,0
marehemu,mareimo,,,,,,0,negative,mareio,1,0.5,0.333333333,0,0,0,0,0
masipoo,sipos,,,,,,0,negative,sapos,1,0.571428571,0.333333333,0.333333333,0,0,0,0
masyaa,masia,,,,,,0,negative,macia,1,0.5,0,0,0,0,0,0
okhomaaliha,comalia,,,,,,0,negative,combalia,1,0.454545455,0.25,0,0,0,0,0
okhoroomana,cortomana,,,,,,0,negative,okhoroomana,0,0,0,0.25,0,0,0,0
okilaathi,quilatei,,,,,,0,negative,quilatei,1,0.444444444,0,0,0,0,0,0
okilathi,quilate,,,,,,0,negative,quilate,1,0.5,0,0,0,0,0,0
okireya,creia,,,,,,0,negative,creia,1,0.571428571,0.5,0.5,0,0,0,0
okhiiserya,criser,,,,,,0,negative,crise,1,0.7,0.666666667,0.666666667,0,0,0,0
okumaana,comana,,,,,,0,negative,comanda,1,0.625,0,0,0,0,0,0
okumaanya,comanha,,,,,,0,negative,comanda,1,0.555555556,0,0,0,0,0,0
okumana,comana,,,,,,0,negative,comanda,1,0.571428571,0,0,0,0,0,0
okupali,copal,,,,,,0,negative,copas,1,0.714285714,0.333333333,0.333333333,0,0,0,0
okupari,cupar,,,,,,0,negative,ocupar,1,0.285714286,0.333333333,0.333333333,0,0,0,0
okuupali,cubal,,,,,,0,negative,cubai,1,0.625,0.666666667,0.666666667,0,0,0,0
olelooo,leloo,,,,,,0,negative,leiloo,1,0.428571429,0,0,0,0,0,0
olemeya,lemea,,,,,,0,negative,leme,1,0.428571429,0,0,0,0,0,0
onaaliya,nalia,,,,,,0,negative,nalia,1,0.375,0,0,0,0,0,0
onimone,nimone,,,,,,0,negative,simone,1,0.285714286,0.5,0,0,0,0,0
onomeyaariwa,nomearia,,,,,,0,negative,nomearia,1,0.333333333,0.333333333,0.333333333,0,0,0,0
onomeyariiwa,nomeiar,,,,,,0,negative,nomeias,1,0.583333333,0.666666667,0.666666667,0,0,0,0
opaacaani,baca,,,,,,0,negative,bica,1,0.777777778,0.666666667,0.666666667,0,0,1,0
opaceenre,pacenre,,,,,,0,negative,pacense,1,0.333333333,0.25,0,0,0,0,0
opacenre,pacenre,,,,,,0,negative,pacense,1,0.25,0.25,0,0,0,0,0
opatuxiiwa,patusio,,,,,,0,negative,patusco,1,0.6,0.25,0.25,0,0,0,0
opaxareeli,bacharel,,,,,,0,negative,bacharel,1,0.6,0.333333333,0.333333333,0,0,0,0
osooluu,solo,,,,,,0,negative,solo,1,0.571428571,0,0,0,0,0,0
ossulu,sulo,,,,,,0,negative,solo,1,0.666666667,0,0,0,0,0,0
osomexa,somesa,,,,,,0,negative,somes,1,0.428571429,0.333333333,0,0,0,0,0
osomwe,somoé,,,,,,0,negative,somo,1,0.5,0.333333333,0.333333333,0,0,0,0
osulo,sulo,,,,,,0,negative,solo,1,0.4,0,0,0,0,0,0
osuulo,sulo,,,,,,0,negative,solo,1,0.5,0,0,0,0,0,0
pinaatamu,pinatão,,,,,,0,negative,pintão,1,0.555555556,0.25,0.25,0,0,0,0
pinatamu,pinatão,,,,,,0,negative,pintão,1,0.5,0.25,0.25,0,0,0,0
saalimi,salme,,,,,,0,negative,salame,1,0.428571429,0,0,0,0,0,0
sapiaatamo,piamos,,,,,,0,negative,piamos,1,0.6,0.5,0.5,0,0,0,0
samawaani,samão,,,,,,0,negative,simão,1,0.777777778,0.5,0.5,0,0,0,0
samuraarelo,samural,,,,,,0,negative,samurai,1,0.454545455,0,0,0,0,0,0
sawalemaanya,salmanha,,,,,,0,negative,saldanha,1,0.5,0.5,0.25,0,0,0,0
sileepwe,silepe,,,,,,0,negative,silepse,1,0.25,0.25,0.25,0,0,0,0
xaxa,jaxa,,,,,,0,negative,jaza,1,0.5,0.5,0.5,0,0,0,0
xaxe,saxe,,,,,,0,negative,sare,1,0.5,0.5,0,0,0,0,0
xeeeni,jen,,,,,,0,negative,jean,1,0.666666667,1,1,0,0,0,0
xeene,jene,,,,,,0,negative,gene,1,0.4,0.5,0.5,0,0,0,0
xeeni,ceni,,,,,,0,negative,cerni,1,0.4,0,0,0,0,0,0
xeni,jen,,,,,,0,negative,jean,1,0.75,1,1,0,0,0,0
xexe,sexe,,,,,,0,negative,sexo,1,0.5,0,0,0,0,0,0
xexex,sexe,,,,,,0,negative,sexo,1,0.6,0,0,0,0,0,0
xiixee,sige,,,,,,0,negative,sage,1,0.833333333,0.5,0.5,0,0,0,0
xipooro,piporo,,,,,,0,negative,pioro,1,0.428571429,0.333333333,0.333333333,0,0,0,0
xontte,jonte,,,,,,0,negative,junte,1,0.5,0.333333333,0.333333333,0,0,0,0
aahoorwa,aãor,,,,,,0,negative,açor,1,0.625,1,1,0,0,0,0
eteeta,texta,,,,,,0,negative,teta,1,0.333333333,0,0,0,0,0,0
ola,la,,,,,,0,negative,la,1,0.333333333,0,0,0,0,0,0
yókhala,cala,,,,,,0,negative,cala,1,0.571428571,0,0,0,0,0,0
ovitha,vita,,,,,,0,negative,vito,1,0.5,0,0,0,0,0,0
emanyawa,manhau,,,,,,0,negative,manhas,1,0.5,0.5,0.5,0,0,0,0
orye,re,,,,,,0,negative,ire,1,0.5,0,0,0,0,0,0
yoopowa,popoa,,,,,,0,negative,popa,1,0.571428571,0.5,0.5,0,0,0,0
omutuwaali,mutual,,,,,,0,negative,mutual,1,0.4,0.5,0.5,0,0,0,0
ehoopiwa,hobia,,,,,,0,negative,fobia,1,0.625,1,1,0,0,0,0
naaxoro,naxoro,,,,,,0,negative,namoro,1,0.285714286,0.333333333,0,0,0,0,0
namawaani,mamão,,,,,,0,negative,mamão,1,0.777777778,0.666666667,0.666666667,0,0,0,0
waathu,ato,,,,,,0,negative,ato,1,0.666666667,0.5,0.5,0,0,0,0
yiireliwaka,grelia,,,,,,0,negative,grelha,1,0.636363636,1,1,0,0,0,0
eriiwa,áriwa,,,,,,0,negative,árida,1,0.5,0.5,0,0,0,0,0
mitita,mitita,,,,,,0,negative,mitiga,1,0.166666667,0.333333333,0,0,0,0,0
oyarinwe,jarina,,,,,,0,negative,jardina,1,0.625,0.75,0.666666667,0,0,0,0
osera,sera,,,,,,0,negative,sra,1,0.4,0,0,0,0,0,0
kinpweela,cintela,,,,,,0,negative,cintila,1,0.555555556,0.6,0.6,0,0,0,0
waateexaka,atesma,,,,,,0,negative,alesma,1,0.7,1,0.75,0,0,0,0
muru,muru,,,,,,0,negative,muro,1,0.25,0,0,0,0,0,0
okhuuma,cruma,,,,,,0,negative,croma,1,0.714285714,0.666666667,0.666666667,0,0,0,0
waatana,adana,,,,,,0,negative,dana,1,0.571428571,0.666666667,0.666666667,0,0,0,0
mwiiri,imir,,,,,,0,negative,emir,1,0.666666667,0.666666667,0.666666667,0,0,0,0
phaayi,paí,,,,,,0,negative,paz,1,0.666666667,1,1,0,0,0,0
weeriwe,eriãe,,,,,,0,negative,erice,1,0.428571429,0.666666667,0.666666667,0,0,0,0
muthu,mutho,,,,,,0,negative,mutuo,1,0.4,0,0,0,0,0,0
kwakhula,gula,,,,,,0,negative,gula,1,0.625,0.75,0.75,0,0,0,0
ekhwaha,caiaha,,,,,,0,negative,caiada,1,0.714285714,0.5,0.5,0,0,0,0
masomelo,somalos,,,,,,0,negative,somalis,1,0.625,0.25,0.25,0,0,0,0
aalesa,alesa,,,,,,0,negative,lesa,1,0.333333333,0,0,0,0,0,0
matthetthe,matete,,,,,,0,negative,matute,1,0.5,0,0,0,0,0,0
nyapattiyani,batia,,,,,,0,negative,batia,1,0.666666667,0.75,0.75,0,0,0,0
mmatata,matata,,,,,,0,negative,matuta,1,0.285714286,0,0,0,0,0,0
wahiso,asiso,,,,,,0,negative,siso,1,0.5,0.5,0.5,0,0,0,0
motheco,motecos,,,,,,0,negative,motejos,1,0.428571429,0.333333333,0,0,0,1,0
oxikhakhate,escada,,,,,,0,negative,escada,1,0.818181818,0.333333333,0.333333333,0,0,0,0
weiyo,euio,,,,,,0,negative,euro,1,0.6,1,1,0,0,0,0
kaathorihe,catoria,,,,,,0,negative,cataria,1,0.6,0,0,0,0,0,0
ekhattheya,cadeia,,,,,,0,negative,cadeia,1,0.7,0.5,0.5,0,0,0,0
khathanla,catanla,,,,,,0,negative,catana,1,0.444444444,0.25,0,0,0,0,0
kaahipela,caipela,,,,,,0,negative,capela,1,0.444444444,0,0,0,0,0,0
vothalelelyaxa,votal,,,,,,0,negative,votam,1,0.714285714,0.5,0.5,0,0,0,0
ehorya,hora,,,,,,0,negative,hora,1,0.333333333,0,0,0,0,0,0
tapi,tabi,,,,,,0,negative,tabu,1,0.5,0.5,0.5,0,0,0,0
ottopare,topar,,,,,,0,negative,topar,1,0.375,0.333333333,0.333333333,0,0,0,0
naakina,naquinas,,,,,,0,negative,maquinas,1,0.5,0,0,0,0,0,0
ankhwasa,anguas,,,,,,0,negative,arguas,1,0.625,1,1,0,0,0,0
wahuutuwanyereya,aututo,,,,,,0,negative,autuo,1,0.75,0.8,0.8,0,0,0,0
mittano,mitano,,,,,,0,negative,metano,1,0.285714286,0,0,0,0,0,0
ariiki,arique,,,,,,0,negative,arque,1,0.666666667,0,0,0,0,0,0
vophiyaka,vopia,,,,,,0,negative,opia,1,0.555555556,1,0.666666667,0,0,0,0
ithoonyryo,ton,,,,,,0,negative,too,1,0.7,0.666666667,0.666666667,0,0,0,0
mukhaliho,colio,,,,,,0,negative,colo,1,0.777777778,0.333333333,0.333333333,0,0,0,0
opala,pala,,,,,,0,negative,pala,1,0.2,0,0,0,0,0,0
impakha,mapaca,,,,,,0,negative,malaca,1,0.714285714,0.333333333,0,0,0,0,0
ehopa,hopas,,,,,,0,negative,opas,1,0.6,0,0,0,0,0,0
mwiinano,inano,,,,,,0,negative,nano,1,0.5,0.666666667,0.666666667,0,0,0,0
omoolowe,moloe,,,,,,0,negative,mole,1,0.5,0.333333333,0.333333333,0,0,0,0
ovonya,vonha,,,,,,0,negative,venha,1,0.5,0,0,0,0,0,0
sinuuheriwae,cinuar,,,,,,0,negative,cinzar,1,0.75,0.5,0.5,0,0,0,0
imattha,matha,,,,,,0,negative,mata,1,0.428571429,0,0,0,0,0,0
ovonhe,vonhe,,,,,,0,negative,sonhe,1,0.333333333,0.5,0,0,0,0,0
mmwiinanoni,moinamon,,,,,,0,negative,moinamos,1,0.545454545,0.666666667,0.666666667,0,0,0,0
saarupa,saruba,,,,,,0,negative,aruba,1,0.428571429,0.666666667,0.333333333,0,0,0,0
ampuwa,mpua,,,,,,0,negative,mpla,1,0.5,0.333333333,0.333333333,0,0,0,0
onaruuhela,naruela,,,,,,0,negative,naquela,1,0.4,0.333333333,0,0,0,0,0
xoowa,joua,,,,,,0,negative,joia,1,0.6,1,1,0,0,0,0
narina,narina,,,,,,0,negative,narina,1,0,0,0,0,0,0,0
epiya,pias,,,,,,0,negative,pias,1,0.6,0,0,0,0,0,0
kitthana,citana,,,,,,0,negative,citava,1,0.5,0.666666667,0.333333333,0,0,0,0
envolvente,nvolvente,,,,,,0,negative,envolvente,1,0,0,0,0,0,0,0
naarya,narra,,,,,,0,negative,narra,1,0.333333333,0,0,0,0,0,0
nmansinho,mancinho,,,,,,0,negative,mansinho,1,0.111111111,0,0,0,0,0,0
mukuttu,cutto,,,,,,0,negative,custo,1,0.714285714,0.333333333,0.333333333,0,0,0,0
ekhaaraka,carra,,,,,,0,negative,carra,1,0.666666667,0.333333333,0.333333333,0,0,0,0
akootto,agotto,,,,,,0,negative,agosto,1,0.428571429,0.5,0.5,0,0,0,0
onivonyerya,niverna,,,,,,0,negative,inverna,1,0.545454545,0.25,0.25,0,0,0,0
ntata,tata,,,,,,0,negative,tatua,1,0.4,0.5,0.5,0,0,0,0
erettha,retta,,,,,,0,negative,reata,1,0.428571429,0,0,0,0,0,0
warri,arri,,,,,,0,negative,arria,1,0.4,0.5,0.5,0,0,0,0
omalehise,males,,,,,,0,negative,males,1,0.444444444,0.333333333,0.333333333,0,0,0,0
ire,re,,,,,,0,negative,ire,1,0,0,0,0,0,0,0
ekhatthera,cadeira,,,,,,0,negative,cadeira,1,0.7,0.333333333,0.333333333,0,0,0,0
aniwara,aniuara,,,,,,0,negative,anilara,1,0.142857143,0.333333333,0.333333333,0,0,0,0
manamuno,namuno,,,,,,0,negative,namuno,1,0.25,0,0,0,0,0,0
wolumiya,olumia,,,,,,0,negative,alumia,1,0.375,0.333333333,0.333333333,0,0,0,0
ithu,tusu,,,,,,0,negative,tutu,1,0.75,0,0.5,0,0,0,0
ohaya,haya,,,,,,0,negative,haia,1,0.4,0,0,0,0,0,0
ethuvo,tuvo,,,,,,0,negative,turvo,1,0.5,0.333333333,0,0,0,0,0
miinani,minanis,,,,,,0,negative,minais,1,0.428571429,0,0,0,0,0,0
atuam,tuam,,,,,,0,negative,tum,1,0.4,0,0,0,0,0,0
weewu,eu,,,,,,0,negative,eu,1,0.6,1,1,0,0,0,0
ateene,tene,,,,,,0,negative,tende,1,0.5,0,0,0,0,0,0
aahirumiha,pruminas,,,,,,0,negative,ruminas,1,0.6,0,0.5,0,0,0,0
nikhaliherya,nicalia,,,,,,0,negative,nicaria,1,0.583333333,0,0,0,0,0,0
nalokho,naloco,,,,,,0,negative,aloco,1,0.428571429,0.333333333,0,0,0,0,0
nlo,nolo,,,,,,0,negative,nilo,1,0.25,0,0,0,0,0,0
vaniitthu,anito,,,,,,0,negative,anita,1,0.555555556,0.333333333,0.333333333,0,0,0,0
tiyootakahereyasa,diócar,,,,,,0,negative,discar,1,0.823529412,1,0.75,0,0,0,0
wavarela,avarela,,,,,,0,negative,varela,1,0.25,0,0,0,0,0,0
okhumwa,chumwa,,,,,,0,negative,chumba,1,0.428571429,0.666666667,0.333333333,0,0,0,0
ephatthu,patto,,,,,,0,negative,pasto,1,0.625,0.5,0.5,0,0,0,0
manu,manus,,,,,,0,negative,manes,1,0.4,0,0,0,0,0,0
marotha,rotha,,,,,,0,negative,rota,1,0.428571429,0.333333333,0.333333333,0,0,0,0
ekhava,cava,,,,,,0,negative,cava,1,0.5,0,0,0,0,0,0
vamosá,vamosá,,,,,,0,negative,vamos,1,0.166666667,0.333333333,0,0,0,0,0
ephatth,batto,,,,,,0,negative,batoto,1,0.714285714,0.5,0.5,0,0,0,0
xayaayi,saiaa,,,,,,0,negative,saias,1,0.714285714,0,0,0,0,0,0
khahii,camhe,,,,,,0,negative,calhe,1,0.833333333,0.5,0.5,0,0,0,0
ottinttisa,tintisa,,,,,,0,negative,tintina,1,0.4,0.25,0,0,0,0,0
ahaarina,arana,,,,,,0,negative,aranha,1,0.625,0,0,0,0,0,0
wothaara,tarae,,,,,,0,negative,taram,1,0.625,0.333333333,0.333333333,0,0,0,0
owaaryaxa,waria,,,,,,0,negative,varia,1,0.666666667,0.333333333,0.333333333,0,0,0,0
ekhaiikhai,caica,,,,,,0,negative,caca,1,0.8,0,0,0,0,0,0
onamaluku,namaluco,,,,,,0,negative,amaluco,1,0.444444444,0,0,0,0,0,0
naahithimmpwa,fmomos,,,,,,0,negative,fomos,1,0.923076923,0.8,0.8,0,0,0,0
ohiiyu,hio,,,,,,0,negative,ohio,1,0.5,0,0,0,0,0,0
omusariha,musaria,,,,,,0,negative,mudaria,1,0.333333333,0.333333333,0,0,0,0,0
seyo,seo,,,,,,0,negative,soe,1,0.75,0,0,0,0,0,0
omoopa,mopa,,,,,,0,negative,mapa,1,0.5,0,0,0,0,0,0
ithaapwa,tapua,,,,,,0,negative,tapua,1,0.5,0.333333333,0.333333333,0,0,0,0
ovuulalo,vulalo,,,,,,0,negative,vulalo,1,0.25,0,0,0,0,0,0
aaro,ro,,,,,,0,negative,lo,1,0.75,0,0,0,0,0,0
wahapu,ababo,,,,,,0,negative,babo,1,0.833333333,1,1,0,0,0,0
aruuhiwe,rufiwe,,,,,,0,negative,rufie,1,0.5,0.5,0.333333333,0,0,0,0
mwalyakhu,milhão,,,,,,0,negative,milhão,1,0.777777778,0.5,0.5,0,0,0,0
ekhani,cane,,,,,,0,negative,cane,1,0.666666667,0,0,0,0,0,0
itteette,tecte,,,,,,0,negative,teste,1,0.5,0,0,0,0,0,0
munikupaleela,municopal,,,,,,0,negative,municipal,1,0.461538462,0.5,0.25,0,0,0,0
yoowtta,teota,,,,,,0,negative,trota,1,0.571428571,0.5,0.5,0,0,0,0
mahiiku,magico,,,,,,0,negative,magico,1,0.571428571,0.333333333,0.333333333,0,0,0,0
oomwapeya,mombeia,,,,,,0,negative,bombeia,1,0.555555556,1,0.666666667,0,0,0,0
amaraapa,marrapa,,,,,,0,negative,marrava,1,0.375,0.333333333,0,0,0,0,0
olummwe,lumoe,,,,,,0,negative,lume,1,0.428571429,0.333333333,0.333333333,0,0,0,0
wuuva,uvas,,,,,,0,negative,uvas,1,0.6,0,0,0,0,0,0
yaalimeke,jalime,,,,,,0,negative,jaime,1,0.555555556,0.666666667,0.666666667,0,0,0,0
ovikaana,vicana,,,,,,0,negative,viana,1,0.375,0.333333333,0,0,0,0,0
miikina,miquinas,,,,,,0,negative,maquinas,1,0.5,0,0,0,0,0,0
omawuwa,magua,,,,,,0,negative,magua,1,0.428571429,0.5,0.5,0,0,0,0
munhethee,munhete,,,,,,0,negative,munhete,1,0.222222222,0,0,0,0,0,0
sai,sai,,,,,,0,negative,sai,1,0,0,0,0,0,0,0
yaai,jaí,,,,,,0,negative,jaz,1,0.75,1,1,0,0,0,0
saaya,saia,,,,,,0,negative,saia,1,0.4,0,0,0,0,0,0
mwaakhoottaanyusa,conhota,,,,,,0,negative,conota,1,0.823529412,0.666666667,0.666666667,0,0,0,0
nianja,nianja,,,,,,0,negative,nianja,1,0,0,0,0,0,0,0
nekeekhayi,negregai,,,,,,0,negative,segregai,1,0.6,1,0.666666667,0,0,0,0
waarape,árabe,,,,,,0,negative,árabe,1,0.571428571,0.666666667,0.666666667,0,0,0,0
epottha,potta,,,,,,0,negative,posta,1,0.428571429,0,0,0,0,0,0
opuheriwa,bueria,,,,,,0,negative,queria,1,0.444444444,0.666666667,0.666666667,0,0,0,0
moothene,toene,,,,,,0,negative,torne,1,0.625,0.333333333,0.333333333,0,0,0,0
waatu,eato,,,,,,0,negative,ato,1,0.6,0.5,0.5,0,0,0,0
amuteko,teco,,,,,,0,negative,teca,1,0.714285714,0.333333333,0.333333333,0,0,0,0
akhayariki,acaucar,,,,,,0,negative,acalcar,1,0.7,0,0.666666667,0,0,0,0
mulema,mulema,,,,,,0,negative,muleta,1,0.166666667,0.333333333,0,0,0,0,0
kahoora,cora,,,,,,0,negative,cora,1,0.571428571,0,0,0,0,0,0
ehoolelo,holel,,,,,,0,negative,hotel,1,0.5,1,0,0,0,0,0
aakhuura,acura,,,,,,0,negative,acura,1,0.5,0,0,0,0,0,0
antepa,antepas,,,,,,0,negative,antepôs,1,0.285714286,0,0,0,0,0,0
yaahimakasa,comasca,,,,,,0,negative,comarca,1,0.727272727,0.75,0.75,0,0,0,0
aathiyana,atianas,,,,,,0,negative,atinas,1,0.555555556,0,0,0,0,0,0
vanto,antos,,,,,,0,negative,natos,1,0.6,0.333333333,0.333333333,0,0,0,0
waikooto,aicoto,,,,,,0,negative,picoto,1,0.5,0.333333333,0.333333333,0,0,0,0
ohivare,hivar,,,,,,0,negative,uivar,1,0.428571429,0.5,0.5,0,0,0,0
mmikhoyini,mique,,,,,,0,negative,nique,1,0.9,0.333333333,0.333333333,0,0,0,0
wilyiha,ilha,,,,,,0,negative,ilha,1,0.428571429,0.5,0.5,0,0,0,0
amwiixi,emiso,,,,,,0,negative,emito,1,0.714285714,0.666666667,0.333333333,0,0,0,0
oripawe,ripaé,,,,,,0,negative,ripai,1,0.428571429,0.333333333,0.333333333,0,0,0,0
nthiana,tiana,,,,,,0,negative,tina,1,0.428571429,0.333333333,0.333333333,0,0,0,0
eeitta,esta,,,,,,0,negative,esta,1,0.5,0,0,0,0,0,0
sattharahu,satharão,,,,,,0,negative,sacharão,1,0.5,0.333333333,0,0,0,0,0
nikaaro,nicaro,,,,,,0,negative,nicara,1,0.428571429,0,0,0,0,0,0
orero,rero,,,,,,0,negative,erro,1,0.4,0,0,0,0,0,0
ohuuwale,hural,,,,,,0,negative,rural,1,0.625,0.5,0.5,0,0,0,0
wopisa,pisa,,,,,,0,negative,pisa,1,0.333333333,0.333333333,0.333333333,0,0,0,0
ovilela,vilela,,,,,,0,negative,vilela,1,0.142857143,0,0,0,0,0,0
yaaphavela,bapela,,,,,,0,negative,lapela,1,0.5,0.666666667,0.666666667,0,0,0,0
vahimwa,amaima,,,,,,0,negative,amaina,1,0.714285714,0.666666667,0.666666667,0,0,0,0
olipihereya,libereia,,,,,,0,negative,libereis,1,0.545454545,0.333333333,0.333333333,0,0,0,0
vaaseyo,vaseu,,,,,,0,negative,viseu,1,0.571428571,0,0,0,0,0,0
weettiherya,etria,,,,,,0,negative,estria,1,0.636363636,0.666666667,0.666666667,0,0,0,0
ipuweema,poema,,,,,,0,negative,poema,1,0.5,0.333333333,0.333333333,0,0,0,0
waiye,aié,,,,,,0,negative,aia,1,0.6,1,1,0,0,0,0
wiiyala,iala,,,,,,0,negative,rala,1,0.571428571,0.5,0.5,0,0,0,0
ivete,vetes,,,,,,0,negative,vetes,1,0.4,0,0,0,0,0,0
mpwantha,banta,,,,,,0,negative,benta,1,0.625,0.6,0.6,0,0,0,0
namoniherya,namónia,,,,,,0,negative,amónia,1,0.545454545,0.5,0.5,0,0,0,0
otaake,taque,,,,,,0,negative,toque,1,0.666666667,0,0,0,0,0,0
muthite,tite,,,,,,0,negative,tite,1,0.428571429,0.5,0.5,0,0,0,0
ekhumaka,chuma,,,,,,0,negative,ciuma,1,0.625,0.666666667,0.666666667,0,0,0,0
khiyaroohiwa,giaro,,,,,,0,negative,giro,1,0.75,0.666666667,0.666666667,0,0,0,0
asuukhiri,açúcar,,,,,,0,negative,açúcar,1,0.777777778,0.333333333,0.333333333,0,0,0,0
wuràna,urina,,,,,,0,negative,urina,1,0.333333333,0.333333333,0.333333333,0,0,0,0
nmahiku,maúsico,,,,,,0,negative,músico,1,0.714285714,0.333333333,0.333333333,0,0,0,0
ekhotto,cote,,,,,,0,negative,cote,1,0.714285714,0,0,0,0,0,0
mwiiwanano,inoa,,,,,,0,negative,inox,1,0.8,0.666666667,0.666666667,0,0,0,0
inani,naan,,,,,,0,negative,nana,1,0.4,0,0,0,0,0,0
akoha,acoa,,,,,,0,negative,ecoa,1,0.6,0,0,0,0,0,0
oterenarihiwa,terenário,,,,,,0,negative,ternário,1,0.538461538,0.4,0.2,0,0,0,0
nlaamulo,lamolo,,,,,,0,negative,lamelo,1,0.375,0.25,0.25,0,0,0,0
xaayi,chaí,,,,,,0,negative,caí,1,0.8,1,0,0,0,0,0
mulittini,litte,,,,,,0,negative,liste,1,0.666666667,0.5,0.5,0,0,0,0
wahitthikela,atitta,,,,,,0,negative,atinta,1,0.666666667,0.75,0.75,0,0,0,0
aphome,pomé,,,,,,0,negative,pomo,1,0.5,0.5,0.5,0,0,0,0
motta,mota,,,,,,0,negative,mota,1,0.2,0,0,0,0,0,0
omaloweera,maloera,,,,,,0,negative,malogra,1,0.4,0.5,0.5,0,0,0,0
oakaaxa,caixa,,,,,,0,negative,caixa,1,0.571428571,0,0,0,0,0,0
miiro,miro,,,,,,0,negative,miro,1,0.2,0,0,0,0,0,0
ophentelewyaxa,pentel,,,,,,0,negative,pente,1,0.642857143,0.666666667,0.666666667,0,0,0,0
okhalela,calela,,,,,,0,negative,capela,1,0.5,0.333333333,0,0,0,0,0
opathenre,bate,,,,,,0,negative,bate,1,0.666666667,0.75,0.75,0,0,0,0
othanliwaa,tanlia,,,,,,0,negative,tangia,1,0.5,0.75,0.25,0,0,0,0
elyaaka,laga,,,,,,0,negative,lagoa,1,0.571428571,0.5,0.5,0,0,0,0
ciyaawo,quiar,,,,,,0,negative,quitar,1,0.857142857,1,1,0,0,0,0
nawo,navo,,,,,,0,negative,navio,1,0.4,0,0,0,0,0,0
okhoroomana,cormana,,,,,,0,negative,coreana,1,0.545454545,0,0.333333333,0,0,0,0
owanoni,anon,,,,,,0,negative,ano,1,0.571428571,0.5,0.5,0,0,0,0
oomi,mi,,,,,,0,negative,mi,1,0.5,0,0,0,0,0,0
soweha,soéa,,,,,,0,negative,soa,1,0.5,0.5,0.5,0,0,0,0
yanoova,jovoa,,,,,,0,negative,povoa,1,0.714285714,0.5,0.5,0,0,0,0
ophenpa,penba,,,,,,0,negative,penha,1,0.428571429,0.666666667,0.666666667,0,0,0,0
amirya,mirha,,,,,,0,negative,milha,1,0.5,0,0,0,0,0,0
muhuni,muni,,,,,,0,negative,muni,1,0.333333333,0,0,0,0,0,0
marinya,marinha,,,,,,0,negative,marinha,1,0.142857143,0,0,0,0,0,0
mukha,muca,,,,,,0,negative,mica,1,0.6,0,0,0,0,0,0
okotthi,cotes,,,,,,0,negative,cotes,1,0.714285714,0,0,0,0,0,0
ohavara,havara,,,,,,0,negative,avara,1,0.285714286,0,0,0,0,0,0
naxapattho,sapato,,,,,,0,negative,sapato,1,0.5,0.25,0.25,0,0,0,0
waaphwanyaneya,abanea,,,,,,0,negative,abanei,1,0.714285714,0.75,0.75,0,0,0,0
nikuru,nigro,,,,,,0,negative,negro,1,0.666666667,0.666666667,0.666666667,0,0,0,0
walá,alá,,,,,,0,negative,alá,1,0.25,0.5,0.5,0,0,0,0
weetaka,etaca,,,,,,0,negative,estaca,1,0.428571429,0.333333333,0.333333333,0,0,0,0
oroweliwa,roelia,,,,,,0,negative,relia,1,0.444444444,0.75,0.75,0,0,0,0
oyara,jara,,,,,,0,negative,jarra,1,0.6,0.5,0.5,0,0,0,0
amwaalimo,amónimo,,,,,,0,negative,amónio,1,0.555555556,0.75,0.75,0,0,0,0
monelenle,nonele,,,,,,0,negative,novele,1,0.555555556,0.5,0.5,0,0,0,0
wativari,ativar,,,,,,0,negative,ativar,1,0.25,0.5,0.5,0,0,0,0
evaraka,varraca,,,,,,0,negative,barraca,1,0.571428571,0.333333333,0,0,0,0,0
okhumexa,coumeça,,,,,,0,negative,começa,1,0.625,0,0,0,0,0,0
okhuma,cuma,,,,,,0,negative,coma,1,0.666666667,0,0,0,0,0,0
onaalisa,naliça,,,,,,0,negative,nabiça,1,0.5,0.333333333,0,0,0,0,0
onluma,nluma,,,,,,0,negative,pluma,1,0.333333333,0.333333333,0,0,0,0,0
okhotto,coto,,,,,,0,negative,coto,1,0.571428571,0,0,0,0,0,0
nakoha,naco,,,,,,0,negative,naco,1,0.5,0,0,0,0,0,0
wiirya,iria,,,,,,0,negative,iria,1,0.5,0.5,0.5,0,0,0,0
ipula,bola,,,,,,0,negative,bola,1,0.6,0.5,0.5,0,0,0,0
iralawe,ralae,,,,,,0,negative,rala,1,0.428571429,0.5,0.5,0,0,0,0
otthelana,telanas,,,,,,0,negative,texanas,1,0.555555556,0.333333333,0,0,0,0,0
okhoopwe,copue,,,,,,0,negative,copie,1,0.625,0.333333333,0.333333333,0,0,0,0
axipatthani,aspata,,,,,,0,negative,sapata,1,0.636363636,0.25,0.25,0,0,0,0
mulapaani,laba,,,,,,0,negative,loba,1,0.777777778,0.75,0.75,0,0,0,0
